game_id,reference,scheduled,status,season_year,season_type,home_id,home_alias,home_name,home_score,away_id,away_alias,away_name,away_score,home_q1,away_q1,home_q2,away_q2,home_q3,away_q3,home_q4,away_q4,home_ot1,away_ot1,home_ot2,away_ot2,home_ot3,away_ot3,home_ot4,away_ot4
fe454a9e-3271-444a-808c-e9647f8a4883,0022500053,2025-11-22T02:00:00+00:00,closed,2025,REG,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,114,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,113,32,24,30,25,19,33,33,31,,,,,,,,
7fdec25b-17db-40c0-9946-3e16d4cce7c6,0022500054,2025-11-22T02:30:00+00:00,closed,2025,REG,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,HOU,Rockets,109,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,112,12,25,37,21,29,34,31,32,,,,,,,,
4ed08076-84f9-4da4-902a-8ee52b7d08ad,0022500056,2025-11-22T03:00:00+00:00,closed,2025,REG,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,123,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,127,28,35,44,30,25,29,26,33,,,,,,,,
d39d4d40-6cce-4d94-90b9-8d2541f219ba,0022500055,2025-11-22T03:00:00+00:00,closed,2025,REG,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,112,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,144,44,30,24,37,20,43,24,34,,,,,,,,
12a69f13-ff9a-44b4-b2f2-be5a38050c35,0022500268,2025-11-22T18:00:00+00:00,closed,2025,REG,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,116,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,131,30,38,27,24,25,34,34,35,,,,,,,,
3b5ceddb-3e1c-4963-a516-9a3902127c07,0022500269,2025-11-22T22:00:00+00:00,closed,2025,REG,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,133,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,121,31,29,33,37,34,27,35,28,,,,,,,,
fee02dfc-22b0-4b2e-9bfb-7144710cb005,0022500270,2025-11-23T00:00:00+00:00,closed,2025,REG,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,98,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,115,25,21,21,35,24,32,28,27,,,,,,,,
3f085c1c-0c4a-42e1-9c49-b8e9774fed8b,0022500272,2025-11-23T01:00:00+00:00,closed,2025,REG,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,116,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,129,26,30,26,39,33,35,31,25,,,,,,,,
aa382404-7c4d-426b-b11c-a8bf850f2557,0022500271,2025-11-23T01:00:00+00:00,closed,2025,REG,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,CHI,Bulls,121,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,WAS,Wizards,120,40,41,24,29,28,28,29,22,,,,,,,,
3b8ccf61-4367-4a6a-9c51-76f960a14dd2,0022500273,2025-11-23T01:30:00+00:00,closed,2025,REG,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,96,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,102,22,21,25,22,26,33,23,26,,,,,,,,
c297c6fb-a10b-42db-afb8-39c6dc34a516,0022500274,2025-11-23T03:00:00+00:00,closed,2025,REG,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,123,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,128,35,30,30,31,27,30,31,37,,,,,,,,
a5c961f6-5431-4b05-8962-6a585ac68860,0022500275,2025-11-23T18:00:00+00:00,closed,2025,REG,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,PHI,76ers,117,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,MIA,Heat,127,27,37,40,34,26,28,24,28,,,,,,,,
0ea0f7e2-4c0b-4b0e-b0d6-7231c8577a0b,0022500278,2025-11-23T23:00:00+00:00,closed,2025,REG,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,120,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,105,27,24,32,28,33,27,28,26,,,,,,,,
12050a43-c550-4156-a37b-5e539b8b7f06,0022500276,2025-11-23T23:00:00+00:00,closed,2025,REG,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,113,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,110,28,25,25,30,39,33,21,22,,,,,,,,
940b8fe1-a34a-4fd4-b8b9-c077a5e22baf,0022500277,2025-11-23T23:00:00+00:00,closed,2025,REG,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,138,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,129,32,27,48,30,30,32,28,40,,,,,,,,
e0c99d51-c9ae-4285-87b0-f95cec26d7f1,0022500279,2025-11-23T23:00:00+00:00,closed,2025,REG,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,119,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,109,34,28,31,30,22,24,32,27,,,,,,,,
2ee0f6c3-00e9-4a57-b14d-48caedf353c3,0022500280,2025-11-24T00:00:00+00:00,closed,2025,REG,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,122,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,95,39,18,28,28,29,22,26,27,,,,,,,,
20256edf-96b0-4850-92d3-f947953e82c7,0022500282,2025-11-24T01:00:00+00:00,closed,2025,REG,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,106,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,108,30,32,25,30,26,22,25,24,,,,,,,,
3fd0af33-5eaa-4a84-8421-9f043406092c,0022500281,2025-11-24T01:00:00+00:00,closed,2025,REG,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,111,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,102,25,30,24,26,37,24,25,22,,,,,,,,
5d6d5a55-fe3b-4c28-b65b-be69e5782886,0022500283,2025-11-25T00:00:00+00:00,closed,2025,REG,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,117,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,122,32,35,23,36,33,30,29,21,,,,,,,,
f4860e76-17e5-445b-b09d-4b0e908bc523,0022500284,2025-11-25T00:00:00+00:00,closed,2025,REG,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,110,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,99,29,32,28,22,31,22,22,23,,,,,,,,
20ea6743-2eeb-4677-82bf-08eaa89a0c3b,0022500285,2025-11-25T00:30:00+00:00,closed,2025,REG,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,100,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,113,26,24,22,27,27,38,25,24,,,,,,,,
dd5c768c-0bf3-4bc2-9a30-91ee04437cbc,0022500286,2025-11-25T00:30:00+00:00,closed,2025,REG,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,MIA,Heat,106,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,102,20,19,32,25,28,28,26,30,,,,,,,,
33714303-a8d1-4cf3-aa7c-11a90c7ed0ec,0022500288,2025-11-25T01:00:00+00:00,closed,2025,REG,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,103,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,115,27,32,26,33,21,30,29,20,,,,,,,,
e287d9cb-3593-4d2a-a20c-2ab4e4a40c39,0022500287,2025-11-25T01:00:00+00:00,closed,2025,REG,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,115,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,125,23,27,31,35,31,31,30,32,,,,,,,,
fd074864-211b-4164-aa6f-b523950b9967,0022500289,2025-11-25T01:00:00+00:00,closed,2025,REG,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,143,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,CHI,Bulls,130,37,30,37,28,34,35,35,37,,,,,,,,
06241342-4951-4acb-9f4e-1836625c9225,0022500290,2025-11-25T02:30:00+00:00,closed,2025,REG,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,92,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,HOU,Rockets,114,23,30,27,29,25,25,17,30,,,,,,,,
2566d6b0-93cd-43fe-8e27-b1d08465ea5a,0022500291,2025-11-25T03:00:00+00:00,closed,2025,REG,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,134,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,117,26,35,41,20,39,29,28,33,,,,,,,,
4c648095-4183-4631-9026-837ce2a9b5e1,0022500292,2025-11-25T03:00:00+00:00,closed,2025,REG,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,117,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,112,23,27,23,27,31,28,24,19,16,11,,,,,,
c17d390f-c5c6-45b1-a990-fd7360e53767,0022500057,2025-11-26T00:00:00+00:00,closed,2025,REG,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,WAS,Wizards,132,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,113,45,23,32,32,34,23,21,35,,,,,,,,
0addbb22-0992-45a9-91f8-028e6aba815f,0022500058,2025-11-26T01:00:00+00:00,closed,2025,REG,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,PHI,76ers,103,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,144,35,35,25,51,23,35,20,23,,,,,,,,
69b7396a-213e-4075-8ecb-5412665f5259,0022500059,2025-11-26T04:00:00+00:00,closed,2025,REG,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,135,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,118,37,38,32,28,29,27,37,25,,,,,,,,
07d88c0e-2684-44ea-83e8-83f6587be01a,0022500060,2025-11-26T22:00:00+00:00,closed,2025,REG,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,117,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,114,24,30,33,28,29,25,31,31,,,,,,,,
2ffb8fa2-5e7a-4304-a36a-dc57917abeb1,0022500061,2025-11-27T00:00:00+00:00,closed,2025,REG,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,101,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,129,31,37,16,35,28,26,26,31,,,,,,,,
0248f079-1785-4009-b0c1-58a83f986994,0022500064,2025-11-27T00:30:00+00:00,closed,2025,REG,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,113,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,105,24,17,25,22,29,32,35,34,,,,,,,,
579cfe5b-e50b-40f9-9832-7cbd238c584b,0022500062,2025-11-27T00:30:00+00:00,closed,2025,REG,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,MIA,Heat,106,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,103,29,27,24,20,28,30,25,26,,,,,,,,
e76bd837-26d9-40ca-8060-c949f38420ae,0022500063,2025-11-27T00:30:00+00:00,closed,2025,REG,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,97,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,95,21,25,29,24,26,21,21,25,,,,,,,,
f328da94-bfdc-47f1-9b2c-5d3b5b937adb,0022500065,2025-11-27T01:00:00+00:00,closed,2025,REG,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,128,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,133,39,25,29,28,32,39,22,30,6,11,,,,,,
35d9fddf-a178-4f7c-a56d-933c6269f368,0022500067,2025-11-27T03:00:00+00:00,closed,2025,REG,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,102,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,115,30,29,24,27,32,35,16,24,,,,,,,,
3f3627e1-28d0-45de-9afe-16a727c95976,0022500068,2025-11-27T03:00:00+00:00,closed,2025,REG,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,100,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,112,16,41,29,26,28,16,27,29,,,,,,,,
537cece8-8c91-4893-9ad5-88049e96bf4d,0022500066,2025-11-27T03:00:00+00:00,closed,2025,REG,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,100,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,HOU,Rockets,104,25,22,34,25,17,27,24,30,,,,,,,,
10b2dca3-4f89-4284-a527-f5ba5e08e7b6,0022500073,2025-11-29T00:30:00+00:00,closed,2025,REG,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,119,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,WAS,Wizards,86,30,24,34,28,30,21,25,13,,,,,,,,
2b7e5f0e-ed87-46db-b704-27e6341e8cdf,0022500071,2025-11-29T00:30:00+00:00,closed,2025,REG,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,123,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,CHI,Bulls,116,32,29,35,33,26,32,30,22,,,,,,,,
3bad3987-3b58-4eb2-8f9e-03300adc8b18,0022500070,2025-11-29T00:30:00+00:00,closed,2025,REG,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,103,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,PHI,76ers,115,23,31,25,32,27,24,28,28,,,,,,,,
74165f40-e128-4897-aac6-76a089562bec,0022500069,2025-11-29T00:30:00+00:00,closed,2025,REG,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,130,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,123,33,23,27,39,37,28,33,33,,,,,,,,
baf7472d-7341-43d1-8ede-0b5cb348d842,0022500072,2025-11-29T00:30:00+00:00,closed,2025,REG,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,109,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,112,33,31,25,28,26,30,25,23,,,,,,,,
f74f0fd4-c957-4dad-94f7-3df6b0fb5180,0022500074,2025-11-29T00:30:00+00:00,closed,2025,REG,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,118,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,109,33,37,28,25,31,26,26,21,,,,,,,,
e0dabb39-e37b-49f3-ab3d-feb6eec6b08d,0022500075,2025-11-29T02:30:00+00:00,closed,2025,REG,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,123,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,119,25,25,31,27,38,30,29,37,,,,,,,,
e84f75db-64c1-40bf-b6b0-38dc73f6b2c4,0022500077,2025-11-29T02:30:00+00:00,closed,2025,REG,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,128,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,119,30,27,32,24,28,22,38,46,,,,,,,,
ef26f912-41a1-4863-93f6-dc2d55c3a999,0022500076,2025-11-29T02:30:00+00:00,closed,2025,REG,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,136,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,139,33,41,41,18,30,44,32,36,,,,,,,,
89238396-cbfa-4509-ace5-679fab9fd6fd,0022500078,2025-11-29T03:00:00+00:00,closed,2025,REG,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,129,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,119,28,22,32,40,38,32,31,25,,,,,,,,
e1d13a17-04ac-42b0-bf73-2fe00d335b4d,0022500079,2025-11-29T03:00:00+00:00,closed,2025,REG,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,107,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,112,35,24,28,26,18,28,26,34,,,,,,,,
daa59daf-f303-4eab-828c-265454d660d3,0022500293,2025-11-29T22:00:00+00:00,closed,2025,REG,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,119,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,115,32,36,27,33,35,23,25,23,,,,,,,,
2a92165e-f4bf-42fd-ab41-411a239ae827,0022500294,2025-11-29T23:00:00+00:00,closed,2025,REG,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,118,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,111,21,34,31,24,28,29,24,17,14,7,,,,,,
fe46dd2c-a7d3-40dc-bd74-cc2ef2485bc7,0022500295,2025-11-30T00:30:00+00:00,closed,2025,REG,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,103,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,CHI,Bulls,101,26,27,35,27,25,26,17,21,,,,,,,,
9b98c9b8-8542-41b9-85fc-a27ad702aa4d,0022500296,2025-11-30T01:00:00+00:00,closed,2025,REG,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,MIA,Heat,135,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,138,23,36,36,35,32,37,44,30,,,,,,,,
cb33eb76-5335-4f43-a247-da0cca2739e0,0022500297,2025-11-30T01:00:00+00:00,closed,2025,REG,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,116,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,99,32,29,39,24,28,17,17,29,,,,,,,,
be7e6e9c-c2bf-4d62-8346-2e2620dbbcbc,0022500298,2025-11-30T01:30:00+00:00,closed,2025,REG,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,104,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,96,17,18,25,20,31,34,31,24,,,,,,,,
e0623dbe-f8f7-4f64-9438-b3eade99f836,0022500299,2025-11-30T02:00:00+00:00,closed,2025,REG,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,112,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,130,25,30,35,33,25,33,27,34,,,,,,,,
e9bd7979-f785-4ab3-9f25-71a8d6fac8ba,0022500300,2025-11-30T03:00:00+00:00,closed,2025,REG,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,110,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,114,28,25,28,24,27,34,27,31,,,,,,,,
3fee8ab4-8ebd-4d73-acbc-b306decb6057,0022500301,2025-11-30T20:00:00+00:00,closed,2025,REG,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,101,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,HOU,Rockets,129,21,30,27,37,20,31,33,31,,,,,,,,
0d82ff1d-90c5-4986-832e-1f0ebd2d7ccc,0022500302,2025-11-30T23:00:00+00:00,closed,2025,REG,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,115,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,117,26,28,25,30,28,32,36,27,,,,,,,,
8f02612c-e7fe-4f7a-bd1d-2b9ef422b6e9,0022500303,2025-11-30T23:00:00+00:00,closed,2025,REG,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,116,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,94,41,22,18,30,34,25,23,17,,,,,,,,
a5db9367-e9bf-4991-897b-ad2ee206357d,0022500304,2025-11-30T23:00:00+00:00,closed,2025,REG,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,PHI,76ers,134,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,142,29,25,29,32,31,26,26,32,11,11,8,16,,,,
ae650b28-95ac-42da-a042-88b7670fa5ee,0022500305,2025-11-30T23:00:00+00:00,closed,2025,REG,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,115,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,123,19,24,36,30,32,31,28,38,,,,,,,,
d634ec63-8fe2-41a6-a8cb-69ad7913724b,0022500306,2025-12-01T00:00:00+00:00,closed,2025,REG,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,125,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,112,32,37,29,25,28,31,36,19,,,,,,,,
14249c05-a18e-4b7a-a002-eb645a6d6f22,0022500307,2025-12-01T02:00:00+00:00,closed,2025,REG,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,107,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,115,35,31,24,31,28,21,20,32,,,,,,,,
7f021583-600d-4794-bcd0-c6e2690c720d,0022500308,2025-12-01T02:30:00+00:00,closed,2025,REG,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,133,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,121,46,27,31,30,31,35,25,29,,,,,,,,
256451c3-238d-41aa-b590-0cafe3fc11b4,0022500311,2025-12-02T00:00:00+00:00,closed,2025,REG,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,WAS,Wizards,129,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,126,28,34,30,32,33,28,38,32,,,,,,,,
868b268b-5f41-4308-8552-d4f047fa452c,0022500309,2025-12-02T00:00:00+00:00,closed,2025,REG,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,99,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,98,25,27,25,22,24,19,25,30,,,,,,,,
997ebb51-4750-4dbb-bfa9-c7831086df04,0022500310,2025-12-02T00:00:00+00:00,closed,2025,REG,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,119,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,135,25,37,29,29,36,33,29,36,,,,,,,,
2f21255b-7378-4180-b77a-d4485b37147d,0022500313,2025-12-02T00:30:00+00:00,closed,2025,REG,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,MIA,Heat,140,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,123,35,24,41,32,38,26,26,41,,,,,,,,
2f95e11d-b55c-4720-810e-70ddb320b154,0022500314,2025-12-02T00:30:00+00:00,closed,2025,REG,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,125,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,CHI,Bulls,120,29,26,24,27,32,32,40,35,,,,,,,,
6dabbf2c-7b5d-4ea7-8aee-f5f672ba5133,0022500312,2025-12-02T00:30:00+00:00,closed,2025,REG,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,116,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,103,26,27,33,32,29,23,28,21,,,,,,,,
322a2066-1326-4fc8-a119-4b310003d2cc,0022500316,2025-12-02T02:00:00+00:00,closed,2025,REG,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,133,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,HOU,Rockets,125,31,32,37,25,30,32,35,36,,,,,,,,
ef146142-1b01-43b9-bb0a-658bb6006ec5,0022500315,2025-12-02T02:00:00+00:00,closed,2025,REG,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,121,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,131,41,27,27,42,36,33,17,29,,,,,,,,
27b3dc60-015d-4e3f-9462-36acc94f99cb,0022500317,2025-12-02T03:00:00+00:00,closed,2025,REG,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,108,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,125,31,31,21,35,25,30,31,29,,,,,,,,
840c504f-a5d3-464b-9d85-513b79ea8db1,0022500318,2025-12-03T00:00:00+00:00,closed,2025,REG,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,PHI,76ers,121,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,WAS,Wizards,102,34,31,32,23,35,23,20,25,,,,,,,,
6b73d352-3194-4844-b530-aefa325f4608,0022500319,2025-12-03T00:30:00+00:00,closed,2025,REG,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,121,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,118,37,39,28,20,32,23,24,36,,,,,,,,
47ebbf4a-470c-424b-a292-7b4a06befd3c,0022500322,2025-12-03T01:00:00+00:00,closed,2025,REG,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,126,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,119,36,32,27,27,34,39,29,21,,,,,,,,
d276472d-8604-4ea8-b483-3f630efde614,0022500321,2025-12-03T01:00:00+00:00,closed,2025,REG,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,142,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,149,25,31,43,27,35,42,26,29,13,20,,,,,,
d659de6c-9fbf-4104-aecd-c694629eed0c,0022500320,2025-12-03T01:00:00+00:00,closed,2025,REG,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,123,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,117,21,32,37,20,36,24,29,41,,,,,,,,
137d3493-0c06-43ce-9a1a-591d0ced9d25,0022500323,2025-12-03T04:00:00+00:00,closed,2025,REG,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,112,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,124,26,32,18,31,44,28,24,33,,,,,,,,
ae6b255f-5fca-4c8c-9f78-963cebe1e38b,0022500325,2025-12-04T00:00:00+00:00,closed,2025,REG,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,120,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,135,28,33,20,39,31,30,41,33,,,,,,,,
dfb472dc-9c57-4233-af26-d6839a344f3b,0022500324,2025-12-04T00:00:00+00:00,closed,2025,REG,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,110,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,122,33,36,25,32,27,31,25,23,,,,,,,,
